UID,iso2,iso3,code3,FIPS,Admin2,Province_State,Country_Region,Lat,Long_,Combined_Key,Date,Confirmed,Deaths
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/6/2020,3728,45
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/7/2020,4272,65
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/8/2020,4777,87
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/9/2020,5029,87
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/10/2020,5521,110
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/11/2020,6022,137
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/12/2020,6386,176
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/13/2020,6813,190
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/14/2020,7130,206
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/15/2020,7441,222
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/16/2020,8045,264
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/17/2020,8563,298
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/18/2020,9014,342
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/19/2020,9214,365
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/20/2020,9553,370
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/21/2020,10028,394
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/22/2020,10028,394
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/23/2020,11226,443
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/24/2020,11877,449
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/25/2020,11877,449
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/26/2020,12566,472
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/27/2020,12868,484
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/28/2020,13445,516
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/29/2020,13803,541
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",4/30/2020,14468,541
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/1/2020,15137,638
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/2/2020,15137,638
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/3/2020,15137,638
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/4/2020,16040,726
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/5/2020,16410,743
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/6/2020,16697,803
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/7/2020,17047,816
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/8/2020,17517,875
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/9/2020,17881,891
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/10/2020,18211,894
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/11/2020,18313,893
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/12/2020,18537,908
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/13/2020,18779,986
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/14/2020,19093,1008
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/15/2020,19349,1021
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/16/2020,19606,1031
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/17/2020,19606,1031
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/18/2020,19953,1080
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/19/2020,20132,1109
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/20/2020,20359,1152
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/21/2020,20700,1178
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/22/2020,21009,1221
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/23/2020,21234,1233
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/24/2020,21234,1233
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/25/2020,21234,1233
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/26/2020,21738,1243
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/27/2020,21975,1262
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/28/2020,22150,1282
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/29/2020,22405,1300
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/30/2020,22629,1308
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",5/31/2020,22629,1316
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/1/2020,22881,1320
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/2/2020,23034,1346
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/3/2020,23160,1359
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/4/2020,23281,1394
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/5/2020,23407,1411
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/6/2020,23529,1414
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/7/2020,23529,1420
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/8/2020,23691,1421
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/9/2020,23822,1436
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/10/2020,23951,1454
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/11/2020,24107,1471
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/12/2020,24228,1487
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/13/2020,24338,1502
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/14/2020,24338,1505
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/15/2020,24475,1509
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/16/2020,24591,1518
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/17/2020,24655,1528
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/18/2020,24723,1540
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/19/2020,24841,1550
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/20/2020,24841,1552
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/21/2020,24841,1553
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/22/2020,25116,1553
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/23/2020,25335,1564
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/24/2020,25443,1576
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/25/2020,25443,1583
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/26/2020,25693,1587
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/27/2020,25782,1591
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/28/2020,25782,1592
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/29/2020,25991,1595
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",6/30/2020,26133,1606
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/1/2020,26257,1611
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/2/2020,26400,1615
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/3/2020,26536,1619
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/4/2020,26565,1619
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/5/2020,26565,1619
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/6/2020,26810,1619
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/7/2020,26901,1621
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/8/2020,26969,1628
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/9/2020,27228,1633
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/10/2020,27341,1635
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/11/2020,27367,1636
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/12/2020,27367,1637
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/13/2020,27575,1640
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/14/2020,27723,1646
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/15/2020,27867,1653
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/16/2020,28024,1664
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/17/2020,28159,1665
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/18/2020,28196,1665
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/19/2020,28196,1665
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/20/2020,28592,1665
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/21/2020,28742,1666
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/22/2020,28874,1673
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/23/2020,29102,1675
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/24/2020,29303,1676
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/25/2020,29303,1676
84042101,US,USA,840,42101,Philadelphia,Pennsylvania,US,40.00338507,-75.1379271,"Philadelphia, Pennsylvania, US",7/26/2020,29303,1676
